"gene","logFC","FDR","add_variable","time","data_name"
"SCO3858",0.47,0.0274,"DosdRvsM512",30,"osdr_2016"
"SCO3858",0.7,0.0274,"DosdRvsM512",42,"osdr_2016"
"SCO3858",0.68,0.0274,"DosdRvsM512",36,"osdr_2016"
"SCO3858",0.46,0.0274,"DosdRvsM512",54,"osdr_2016"
"SCO3862",1.24,4e-04,"DosdRvsM512",24,"osdr_2016"
"SCO3862",2.45,4e-04,"DosdRvsM512",30,"osdr_2016"
"SCO3862",0.84,4e-04,"DosdRvsM512",42,"osdr_2016"
"SCO3862",2.8,4e-04,"DosdRvsM512",36,"osdr_2016"
"SCO3862",2.18,4e-04,"DosdRvsM512",54,"osdr_2016"
"SCO3863",2.18,0,"DosdRvsM512",24,"osdr_2016"
"SCO3863",6.53,0,"DosdRvsM512",30,"osdr_2016"
"SCO3863",1.03,0,"DosdRvsM512",42,"osdr_2016"
"SCO3863",7.83,0,"DosdRvsM512",36,"osdr_2016"
"SCO3863",6.09,0,"DosdRvsM512",54,"osdr_2016"
"SCO3867",1.35,7e-04,"DosdRvsM512",24,"osdr_2016"
"SCO3867",3.42,7e-04,"DosdRvsM512",30,"osdr_2016"
"SCO3867",1,7e-04,"DosdRvsM512",42,"osdr_2016"
"SCO3867",1.77,7e-04,"DosdRvsM512",36,"osdr_2016"
"SCO3867",2.73,7e-04,"DosdRvsM512",54,"osdr_2016"
"SCO3870",0.47,0.001,"DosdRvsM512",24,"osdr_2016"
"SCO3870",0.3,0.001,"DosdRvsM512",30,"osdr_2016"
"SCO3870",0.49,0.001,"DosdRvsM512",42,"osdr_2016"
"SCO3870",0.59,0.001,"DosdRvsM512",36,"osdr_2016"
"SCO3870",0.37,0.001,"DosdRvsM512",54,"osdr_2016"
"SCO3871",0.48,0.7331,"DosdRvsM512",24,"osdr_2016"
"SCO3871",1.11,0.7331,"DosdRvsM512",30,"osdr_2016"
"SCO3871",0.81,0.7331,"DosdRvsM512",42,"osdr_2016"
"SCO3871",0.96,0.7331,"DosdRvsM512",36,"osdr_2016"
"SCO3871",1.51,0.7331,"DosdRvsM512",54,"osdr_2016"
"SCO3880",0.5,0.0275,"DosdRvsM512",24,"osdr_2016"
"SCO3880",0.48,0.0275,"DosdRvsM512",30,"osdr_2016"
"SCO3880",0.82,0.0275,"DosdRvsM512",42,"osdr_2016"
"SCO3880",0.79,0.0275,"DosdRvsM512",36,"osdr_2016"
"SCO3880",0.39,0.0275,"DosdRvsM512",54,"osdr_2016"
"SCO3881",0.48,0.4606,"DosdRvsM512",24,"osdr_2016"
"SCO3881",0.73,0.4606,"DosdRvsM512",30,"osdr_2016"
"SCO3881",1.09,0.4606,"DosdRvsM512",42,"osdr_2016"
"SCO3881",0.85,0.4606,"DosdRvsM512",36,"osdr_2016"
"SCO3881",0.62,0.4606,"DosdRvsM512",54,"osdr_2016"
"SCO3889",0.43,0.0489,"DosdRvsM512",24,"osdr_2016"
"SCO3889",0.47,0.0489,"DosdRvsM512",30,"osdr_2016"
"SCO3889",0.75,0.0489,"DosdRvsM512",42,"osdr_2016"
"SCO3889",0.76,0.0489,"DosdRvsM512",36,"osdr_2016"
"SCO3889",0.53,0.0489,"DosdRvsM512",54,"osdr_2016"
"SCO3890",0.63,0.0249,"DosdRvsM512",24,"osdr_2016"
"SCO3890",0.35,0.0249,"DosdRvsM512",30,"osdr_2016"
"SCO3890",0.79,0.0249,"DosdRvsM512",42,"osdr_2016"
"SCO3890",0.67,0.0249,"DosdRvsM512",36,"osdr_2016"
"SCO3890",0.38,0.0249,"DosdRvsM512",54,"osdr_2016"
"SCO3899",0.43,0.0913,"DosdRvsM512",24,"osdr_2016"
"SCO3899",0.91,0.0913,"DosdRvsM512",30,"osdr_2016"
"SCO3899",0.66,0.0913,"DosdRvsM512",42,"osdr_2016"
"SCO3899",0.86,0.0913,"DosdRvsM512",36,"osdr_2016"
"SCO3899",0.69,0.0913,"DosdRvsM512",54,"osdr_2016"
"SCO3906",0.64,0.0189,"DosdRvsM512",24,"osdr_2016"
"SCO3906",0.52,0.0189,"DosdRvsM512",30,"osdr_2016"
"SCO3906",0.64,0.0189,"DosdRvsM512",42,"osdr_2016"
"SCO3906",0.82,0.0189,"DosdRvsM512",36,"osdr_2016"
"SCO3906",0.33,0.0189,"DosdRvsM512",54,"osdr_2016"
"SCO3907",0.77,0.6768,"DosdRvsM512",24,"osdr_2016"
"SCO3907",0.74,0.6768,"DosdRvsM512",30,"osdr_2016"
"SCO3907",0.77,0.6768,"DosdRvsM512",42,"osdr_2016"
"SCO3907",1.11,0.6768,"DosdRvsM512",36,"osdr_2016"
"SCO3907",0.57,0.6768,"DosdRvsM512",54,"osdr_2016"
"SCO3908",0.56,0.0065,"DosdRvsM512",24,"osdr_2016"
"SCO3908",0.4,0.0065,"DosdRvsM512",30,"osdr_2016"
"SCO3908",0.51,0.0065,"DosdRvsM512",42,"osdr_2016"
"SCO3908",0.95,0.0065,"DosdRvsM512",36,"osdr_2016"
"SCO3908",0.3,0.0065,"DosdRvsM512",54,"osdr_2016"
"SCO3909",0.73,0.6799,"DosdRvsM512",24,"osdr_2016"
"SCO3909",0.78,0.6799,"DosdRvsM512",30,"osdr_2016"
"SCO3909",0.81,0.6799,"DosdRvsM512",42,"osdr_2016"
"SCO3909",1.34,0.6799,"DosdRvsM512",36,"osdr_2016"
"SCO3909",0.5,0.6799,"DosdRvsM512",54,"osdr_2016"
"SCO3918",1.83,0.0068,"DosdRvsM512",24,"osdr_2016"
"SCO3918",2.13,0.0068,"DosdRvsM512",30,"osdr_2016"
"SCO3918",1.18,0.0068,"DosdRvsM512",42,"osdr_2016"
"SCO3918",1.74,0.0068,"DosdRvsM512",36,"osdr_2016"
"SCO3918",1.63,0.0068,"DosdRvsM512",54,"osdr_2016"
"SCO3924",0.48,0.0303,"DosdRvsM512",24,"osdr_2016"
"SCO3924",0.67,0.0303,"DosdRvsM512",30,"osdr_2016"
"SCO3924",0.6,0.0303,"DosdRvsM512",42,"osdr_2016"
"SCO3924",0.52,0.0303,"DosdRvsM512",36,"osdr_2016"
"SCO3924",0.65,0.0303,"DosdRvsM512",54,"osdr_2016"
"SCO3937",1.09,0.4147,"DosdRvsM512",24,"osdr_2016"
"SCO3937",0.61,0.4147,"DosdRvsM512",30,"osdr_2016"
"SCO3937",0.77,0.4147,"DosdRvsM512",42,"osdr_2016"
"SCO3937",0.82,0.4147,"DosdRvsM512",36,"osdr_2016"
"SCO3937",0.74,0.4147,"DosdRvsM512",54,"osdr_2016"
"SCO3962",0.49,0.0321,"DosdRvsM512",24,"osdr_2016"
"SCO3962",0.5,0.0321,"DosdRvsM512",30,"osdr_2016"
"SCO3962",0.72,0.0321,"DosdRvsM512",42,"osdr_2016"
"SCO3962",0.67,0.0321,"DosdRvsM512",36,"osdr_2016"
"SCO3962",0.49,0.0321,"DosdRvsM512",54,"osdr_2016"
"SCO3965",0.94,0.0197,"DosdRvsM512",24,"osdr_2016"
"SCO3965",0.36,0.0197,"DosdRvsM512",30,"osdr_2016"
"SCO3965",0.57,0.0197,"DosdRvsM512",42,"osdr_2016"
"SCO3965",0.73,0.0197,"DosdRvsM512",36,"osdr_2016"
"SCO3965",0.37,0.0197,"DosdRvsM512",54,"osdr_2016"
"SCO3966",0.75,0.0536,"DosdRvsM512",24,"osdr_2016"
"SCO3966",0.45,0.0536,"DosdRvsM512",30,"osdr_2016"
"SCO3966",0.62,0.0536,"DosdRvsM512",42,"osdr_2016"
"SCO3966",0.78,0.0536,"DosdRvsM512",36,"osdr_2016"
"SCO3966",0.44,0.0536,"DosdRvsM512",54,"osdr_2016"
"SCO3967",0.66,0.0415,"DosdRvsM512",24,"osdr_2016"
"SCO3967",0.39,0.0415,"DosdRvsM512",30,"osdr_2016"
"SCO3967",0.96,0.0415,"DosdRvsM512",42,"osdr_2016"
"SCO3967",0.62,0.0415,"DosdRvsM512",36,"osdr_2016"
"SCO3967",0.4,0.0415,"DosdRvsM512",54,"osdr_2016"
"SCO3968",0.64,0.0292,"DosdRvsM512",24,"osdr_2016"
"SCO3968",0.4,0.0292,"DosdRvsM512",30,"osdr_2016"
"SCO3968",0.83,0.0292,"DosdRvsM512",42,"osdr_2016"
"SCO3968",0.7,0.0292,"DosdRvsM512",36,"osdr_2016"
"SCO3968",0.39,0.0292,"DosdRvsM512",54,"osdr_2016"
"SCO3975",1.1,0.0048,"DosdRvsM512",24,"osdr_2016"
"SCO3975",2.86,0.0048,"DosdRvsM512",30,"osdr_2016"
"SCO3975",1.19,0.0048,"DosdRvsM512",42,"osdr_2016"
"SCO3975",1.33,0.0048,"DosdRvsM512",36,"osdr_2016"
"SCO3975",2.39,0.0048,"DosdRvsM512",54,"osdr_2016"
"SCO3976",0.49,0.6152,"DosdRvsM512",24,"osdr_2016"
"SCO3976",1.35,0.6152,"DosdRvsM512",30,"osdr_2016"
"SCO3976",1.09,0.6152,"DosdRvsM512",42,"osdr_2016"
"SCO3976",0.59,0.6152,"DosdRvsM512",36,"osdr_2016"
"SCO3976",1.3,0.6152,"DosdRvsM512",54,"osdr_2016"
"SCO3986",0.83,0.0313,"DosdRvsM512",24,"osdr_2016"
"SCO3986",1.51,0.0313,"DosdRvsM512",30,"osdr_2016"
"SCO3986",1.24,0.0313,"DosdRvsM512",42,"osdr_2016"
"SCO3986",1.75,0.0313,"DosdRvsM512",36,"osdr_2016"
"SCO3986",2.09,0.0313,"DosdRvsM512",54,"osdr_2016"
"SCO3990",0.42,0.0509,"DosdRvsM512",24,"osdr_2016"
"SCO3990",0.66,0.0509,"DosdRvsM512",30,"osdr_2016"
"SCO3990",0.88,0.0509,"DosdRvsM512",42,"osdr_2016"
"SCO3990",0.53,0.0509,"DosdRvsM512",36,"osdr_2016"
"SCO3990",0.85,0.0509,"DosdRvsM512",54,"osdr_2016"
"SCO3991",0.65,0.0665,"DosdRvsM512",24,"osdr_2016"
"SCO3991",0.64,0.0665,"DosdRvsM512",30,"osdr_2016"
"SCO3991",0.86,0.0665,"DosdRvsM512",42,"osdr_2016"
"SCO3991",0.59,0.0665,"DosdRvsM512",36,"osdr_2016"
"SCO3991",0.45,0.0665,"DosdRvsM512",54,"osdr_2016"
"SCO3992",1.09,0.0522,"DosdRvsM512",24,"osdr_2016"
"SCO3992",0.5,0.0522,"DosdRvsM512",30,"osdr_2016"
"SCO3992",0.87,0.0522,"DosdRvsM512",42,"osdr_2016"
"SCO3992",0.48,0.0522,"DosdRvsM512",36,"osdr_2016"
"SCO3992",0.53,0.0522,"DosdRvsM512",54,"osdr_2016"
"SCO3993",0.48,0.1402,"DosdRvsM512",24,"osdr_2016"
"SCO3993",0.54,0.1402,"DosdRvsM512",30,"osdr_2016"
"SCO3993",0.93,0.1402,"DosdRvsM512",42,"osdr_2016"
"SCO3993",0.66,0.1402,"DosdRvsM512",36,"osdr_2016"
"SCO3993",0.7,0.1402,"DosdRvsM512",54,"osdr_2016"
"SCO3998",0.6,0.1445,"DosdRvsM512",24,"osdr_2016"
"SCO3998",0.58,0.1445,"DosdRvsM512",30,"osdr_2016"
"SCO3998",0.95,0.1445,"DosdRvsM512",42,"osdr_2016"
"SCO3998",0.68,0.1445,"DosdRvsM512",36,"osdr_2016"
"SCO3998",0.49,0.1445,"DosdRvsM512",54,"osdr_2016"
"SCO4032",1.07,0.1364,"DosdRvsM512",24,"osdr_2016"
"SCO4032",1.59,0.1364,"DosdRvsM512",30,"osdr_2016"
"SCO4032",0.39,0.1364,"DosdRvsM512",42,"osdr_2016"
"SCO4032",0.72,0.1364,"DosdRvsM512",36,"osdr_2016"
"SCO4032",1.56,0.1364,"DosdRvsM512",54,"osdr_2016"
"SCO4037",0.5,0.1043,"DosdRvsM512",24,"osdr_2016"
"SCO4037",0.76,0.1043,"DosdRvsM512",30,"osdr_2016"
"SCO4037",0.91,0.1043,"DosdRvsM512",42,"osdr_2016"
"SCO4037",0.5,0.1043,"DosdRvsM512",36,"osdr_2016"
"SCO4037",0.66,0.1043,"DosdRvsM512",54,"osdr_2016"
"SCO4057",1.37,0,"DosdRvsM512",24,"osdr_2016"
"SCO4057",7.3,0,"DosdRvsM512",30,"osdr_2016"
"SCO4057",1.55,0,"DosdRvsM512",42,"osdr_2016"
"SCO4057",3.16,0,"DosdRvsM512",36,"osdr_2016"
"SCO4057",5.87,0,"DosdRvsM512",54,"osdr_2016"
"SCO4060",1.44,0.0153,"DosdRvsM512",24,"osdr_2016"
"SCO4060",2.32,0.0153,"DosdRvsM512",30,"osdr_2016"
"SCO4060",1.54,0.0153,"DosdRvsM512",42,"osdr_2016"
"SCO4060",1.42,0.0153,"DosdRvsM512",36,"osdr_2016"
"SCO4060",1.32,0.0153,"DosdRvsM512",54,"osdr_2016"
"SCO4088",0.47,0.0723,"DosdRvsM512",24,"osdr_2016"
"SCO4088",0.51,0.0723,"DosdRvsM512",30,"osdr_2016"
"SCO4088",0.7,0.0723,"DosdRvsM512",42,"osdr_2016"
"SCO4088",0.85,0.0723,"DosdRvsM512",36,"osdr_2016"
"SCO4088",0.66,0.0723,"DosdRvsM512",54,"osdr_2016"
"SCO4091",0.48,0.3394,"DosdRvsM512",24,"osdr_2016"
"SCO4091",0.76,0.3394,"DosdRvsM512",30,"osdr_2016"
"SCO4091",1.08,0.3394,"DosdRvsM512",42,"osdr_2016"
"SCO4091",1.02,0.3394,"DosdRvsM512",36,"osdr_2016"
"SCO4091",0.54,0.3394,"DosdRvsM512",54,"osdr_2016"
"SCO4100",0.82,0.1718,"DosdRvsM512",24,"osdr_2016"
"SCO4100",0.48,0.1718,"DosdRvsM512",30,"osdr_2016"
"SCO4100",0.77,0.1718,"DosdRvsM512",42,"osdr_2016"
"SCO4100",0.73,0.1718,"DosdRvsM512",36,"osdr_2016"
"SCO4100",0.57,0.1718,"DosdRvsM512",54,"osdr_2016"
"SCO4112",0.45,0.6912,"DosdRvsM512",24,"osdr_2016"
"SCO4112",0.85,0.6912,"DosdRvsM512",30,"osdr_2016"
"SCO4112",0.79,0.6912,"DosdRvsM512",42,"osdr_2016"
"SCO4112",0.76,0.6912,"DosdRvsM512",36,"osdr_2016"
"SCO4112",1.09,0.6912,"DosdRvsM512",54,"osdr_2016"
"SCO4113",0.47,0.9039,"DosdRvsM512",24,"osdr_2016"
"SCO4113",0.99,0.9039,"DosdRvsM512",30,"osdr_2016"
"SCO4113",1.08,0.9039,"DosdRvsM512",42,"osdr_2016"
"SCO4113",0.78,0.9039,"DosdRvsM512",36,"osdr_2016"
"SCO4113",1.07,0.9039,"DosdRvsM512",54,"osdr_2016"
"SCO4118",0.5,1.1321,"DosdRvsM512",24,"osdr_2016"
"SCO4118",0.81,1.1321,"DosdRvsM512",30,"osdr_2016"
"SCO4118",1.13,1.1321,"DosdRvsM512",42,"osdr_2016"
"SCO4118",1,1.1321,"DosdRvsM512",36,"osdr_2016"
"SCO4118",1.08,1.1321,"DosdRvsM512",54,"osdr_2016"
"SCO4131",0.49,0.1044,"DosdRvsM512",24,"osdr_2016"
"SCO4131",0.72,0.1044,"DosdRvsM512",30,"osdr_2016"
"SCO4131",0.58,0.1044,"DosdRvsM512",42,"osdr_2016"
"SCO4131",0.95,0.1044,"DosdRvsM512",36,"osdr_2016"
"SCO4131",0.67,0.1044,"DosdRvsM512",54,"osdr_2016"
"SCO4142",1.7,0.68,"DosdRvsM512",24,"osdr_2016"
"SCO4142",0.82,0.68,"DosdRvsM512",30,"osdr_2016"
"SCO4142",0.33,0.68,"DosdRvsM512",42,"osdr_2016"
"SCO4142",1.94,0.68,"DosdRvsM512",36,"osdr_2016"
"SCO4142",1.06,0.68,"DosdRvsM512",54,"osdr_2016"
"SCO4164",0.48,0.0029,"DosdRvsM512",24,"osdr_2016"
"SCO4164",0.46,0.0029,"DosdRvsM512",30,"osdr_2016"
"SCO4164",0.62,0.0029,"DosdRvsM512",42,"osdr_2016"
"SCO4164",0.48,0.0029,"DosdRvsM512",36,"osdr_2016"
"SCO4164",0.36,0.0029,"DosdRvsM512",54,"osdr_2016"
"SCO4165",0.35,0.2744,"DosdRvsM512",24,"osdr_2016"
"SCO4165",1.2,0.2744,"DosdRvsM512",30,"osdr_2016"
"SCO4165",1.31,0.2744,"DosdRvsM512",42,"osdr_2016"
"SCO4165",0.6,0.2744,"DosdRvsM512",36,"osdr_2016"
"SCO4165",0.83,0.2744,"DosdRvsM512",54,"osdr_2016"
"SCO4178",0.46,0.0107,"DosdRvsM512",24,"osdr_2016"
"SCO4178",0.55,0.0107,"DosdRvsM512",30,"osdr_2016"
"SCO4178",0.47,0.0107,"DosdRvsM512",42,"osdr_2016"
"SCO4178",0.79,0.0107,"DosdRvsM512",36,"osdr_2016"
"SCO4178",0.52,0.0107,"DosdRvsM512",54,"osdr_2016"
"SCO4187",1.12,0.1106,"DosdRvsM512",24,"osdr_2016"
"SCO4187",2.48,0.1106,"DosdRvsM512",30,"osdr_2016"
"SCO4187",0.63,0.1106,"DosdRvsM512",42,"osdr_2016"
"SCO4187",1.55,0.1106,"DosdRvsM512",36,"osdr_2016"
"SCO4187",1.2,0.1106,"DosdRvsM512",54,"osdr_2016"
"SCO4200",0.41,0.0252,"DosdRvsM512",24,"osdr_2016"
"SCO4200",0.69,0.0252,"DosdRvsM512",30,"osdr_2016"
"SCO4200",0.48,0.0252,"DosdRvsM512",42,"osdr_2016"
"SCO4200",0.74,0.0252,"DosdRvsM512",36,"osdr_2016"
"SCO4200",0.7,0.0252,"DosdRvsM512",54,"osdr_2016"
"SCO4211",3.11,0.3839,"DosdRvsM512",24,"osdr_2016"
"SCO4211",1.07,0.3839,"DosdRvsM512",30,"osdr_2016"
"SCO4211",0.98,0.3839,"DosdRvsM512",42,"osdr_2016"
"SCO4211",0.9,0.3839,"DosdRvsM512",36,"osdr_2016"
"SCO4211",1,0.3839,"DosdRvsM512",54,"osdr_2016"
"SCO4212",0.42,9e-04,"DosdRvsM512",24,"osdr_2016"
"SCO4212",2.29,9e-04,"DosdRvsM512",30,"osdr_2016"
"SCO4212",1.78,9e-04,"DosdRvsM512",42,"osdr_2016"
"SCO4212",2.29,9e-04,"DosdRvsM512",36,"osdr_2016"
"SCO4212",2.31,9e-04,"DosdRvsM512",54,"osdr_2016"
"SCO4214",0.32,0,"DosdRvsM512",24,"osdr_2016"
"SCO4214",0.17,0,"DosdRvsM512",30,"osdr_2016"
"SCO4214",0.76,0,"DosdRvsM512",42,"osdr_2016"
"SCO4214",0.26,0,"DosdRvsM512",36,"osdr_2016"
"SCO4214",0.22,0,"DosdRvsM512",54,"osdr_2016"
"SCO4223",1.87,0.016,"DosdRvsM512",24,"osdr_2016"
"SCO4223",1.17,0.016,"DosdRvsM512",30,"osdr_2016"
"SCO4223",1.22,0.016,"DosdRvsM512",42,"osdr_2016"
"SCO4223",2.7,0.016,"DosdRvsM512",36,"osdr_2016"
"SCO4223",1.21,0.016,"DosdRvsM512",54,"osdr_2016"
"SCO4225",0.99,0.005,"DosdRvsM512",24,"osdr_2016"
"SCO4225",1.86,0.005,"DosdRvsM512",30,"osdr_2016"
"SCO4225",1.2,0.005,"DosdRvsM512",42,"osdr_2016"
"SCO4225",3.03,0.005,"DosdRvsM512",36,"osdr_2016"
"SCO4225",1.37,0.005,"DosdRvsM512",54,"osdr_2016"
"SCO4231",0.47,1.1755,"DosdRvsM512",24,"osdr_2016"
"SCO4231",0.96,1.1755,"DosdRvsM512",30,"osdr_2016"
"SCO4231",1.1,1.1755,"DosdRvsM512",42,"osdr_2016"
"SCO4231",1.01,1.1755,"DosdRvsM512",36,"osdr_2016"
"SCO4231",1.04,1.1755,"DosdRvsM512",54,"osdr_2016"
"SCO4232",0.31,0.0108,"DosdRvsM512",24,"osdr_2016"
"SCO4232",0.56,0.0108,"DosdRvsM512",30,"osdr_2016"
"SCO4232",0.58,0.0108,"DosdRvsM512",42,"osdr_2016"
"SCO4232",0.79,0.0108,"DosdRvsM512",36,"osdr_2016"
"SCO4232",0.5,0.0108,"DosdRvsM512",54,"osdr_2016"
"SCO4240",0.49,0.1214,"DosdRvsM512",24,"osdr_2016"
"SCO4240",0.7,0.1214,"DosdRvsM512",30,"osdr_2016"
"SCO4240",0.82,0.1214,"DosdRvsM512",42,"osdr_2016"
"SCO4240",0.57,0.1214,"DosdRvsM512",36,"osdr_2016"
"SCO4240",0.62,0.1214,"DosdRvsM512",54,"osdr_2016"
"SCO4266",3.58,0.0079,"DosdRvsM512",24,"osdr_2016"
"SCO4266",0.95,0.0079,"DosdRvsM512",30,"osdr_2016"
"SCO4266",1.48,0.0079,"DosdRvsM512",42,"osdr_2016"
"SCO4266",2.09,0.0079,"DosdRvsM512",36,"osdr_2016"
"SCO4266",0.7,0.0079,"DosdRvsM512",54,"osdr_2016"
"SCO4277",0.4,0.0372,"DosdRvsM512",24,"osdr_2016"
"SCO4277",0.56,0.0372,"DosdRvsM512",30,"osdr_2016"
"SCO4277",0.64,0.0372,"DosdRvsM512",42,"osdr_2016"
"SCO4277",0.92,0.0372,"DosdRvsM512",36,"osdr_2016"
"SCO4277",0.51,0.0372,"DosdRvsM512",54,"osdr_2016"
"SCO4289",1.24,3e-04,"DosdRvsM512",24,"osdr_2016"
"SCO4289",2.26,3e-04,"DosdRvsM512",30,"osdr_2016"
"SCO4289",1.53,3e-04,"DosdRvsM512",42,"osdr_2016"
"SCO4289",3.13,3e-04,"DosdRvsM512",36,"osdr_2016"
"SCO4289",2.1,3e-04,"DosdRvsM512",54,"osdr_2016"
"SCO4294",0.3,6e-04,"DosdRvsM512",24,"osdr_2016"
"SCO4294",0.35,6e-04,"DosdRvsM512",30,"osdr_2016"
"SCO4294",0.66,6e-04,"DosdRvsM512",42,"osdr_2016"
"SCO4294",0.48,6e-04,"DosdRvsM512",36,"osdr_2016"
"SCO4294",0.35,6e-04,"DosdRvsM512",54,"osdr_2016"
"SCO4295",0.4,0.0045,"DosdRvsM512",24,"osdr_2016"
"SCO4295",0.54,0.0045,"DosdRvsM512",30,"osdr_2016"
"SCO4295",0.44,0.0045,"DosdRvsM512",42,"osdr_2016"
"SCO4295",0.69,0.0045,"DosdRvsM512",36,"osdr_2016"
"SCO4295",0.4,0.0045,"DosdRvsM512",54,"osdr_2016"
"SCO4296",0.54,0.0103,"DosdRvsM512",24,"osdr_2016"
"SCO4296",0.55,0.0103,"DosdRvsM512",30,"osdr_2016"
"SCO4296",0.61,0.0103,"DosdRvsM512",42,"osdr_2016"
"SCO4296",0.58,0.0103,"DosdRvsM512",36,"osdr_2016"
"SCO4296",0.44,0.0103,"DosdRvsM512",54,"osdr_2016"
"SCO4297",0.74,0.1257,"DosdRvsM512",24,"osdr_2016"
"SCO4297",0.39,0.1257,"DosdRvsM512",30,"osdr_2016"
"SCO4297",0.96,0.1257,"DosdRvsM512",42,"osdr_2016"
"SCO4297",0.73,0.1257,"DosdRvsM512",36,"osdr_2016"
"SCO4297",0.45,0.1257,"DosdRvsM512",54,"osdr_2016"
"SCO4300",0.28,0.1335,"DosdRvsM512",24,"osdr_2016"
"SCO4300",0.89,0.1335,"DosdRvsM512",30,"osdr_2016"
"SCO4300",1.06,0.1335,"DosdRvsM512",42,"osdr_2016"
"SCO4300",0.72,0.1335,"DosdRvsM512",36,"osdr_2016"
"SCO4300",0.82,0.1335,"DosdRvsM512",54,"osdr_2016"
"SCO4340",0.57,0.0156,"DosdRvsM512",24,"osdr_2016"
"SCO4340",0.32,0.0156,"DosdRvsM512",30,"osdr_2016"
"SCO4340",0.78,0.0156,"DosdRvsM512",42,"osdr_2016"
"SCO4340",0.68,0.0156,"DosdRvsM512",36,"osdr_2016"
"SCO4340",0.33,0.0156,"DosdRvsM512",54,"osdr_2016"
"SCO4344",0.72,0.1901,"DosdRvsM512",24,"osdr_2016"
"SCO4344",2.17,0.1901,"DosdRvsM512",30,"osdr_2016"
"SCO4344",1.57,0.1901,"DosdRvsM512",42,"osdr_2016"
"SCO4344",0.8,0.1901,"DosdRvsM512",36,"osdr_2016"
"SCO4344",1.35,0.1901,"DosdRvsM512",54,"osdr_2016"
"SCO4346",0.8,0.1255,"DosdRvsM512",24,"osdr_2016"
"SCO4346",0.5,0.1255,"DosdRvsM512",30,"osdr_2016"
"SCO4346",0.73,0.1255,"DosdRvsM512",42,"osdr_2016"
"SCO4346",0.81,0.1255,"DosdRvsM512",36,"osdr_2016"
"SCO4346",0.64,0.1255,"DosdRvsM512",54,"osdr_2016"
"SCO4347",0.7,0.1473,"DosdRvsM512",24,"osdr_2016"
"SCO4347",0.49,0.1473,"DosdRvsM512",30,"osdr_2016"
"SCO4347",0.52,0.1473,"DosdRvsM512",42,"osdr_2016"
"SCO4347",0.99,0.1473,"DosdRvsM512",36,"osdr_2016"
"SCO4347",0.75,0.1473,"DosdRvsM512",54,"osdr_2016"
"SCO4408",0.4,0.1567,"DosdRvsM512",24,"osdr_2016"
"SCO4408",0.64,0.1567,"DosdRvsM512",30,"osdr_2016"
"SCO4408",1.19,0.1567,"DosdRvsM512",42,"osdr_2016"
"SCO4408",0.65,0.1567,"DosdRvsM512",36,"osdr_2016"
"SCO4408",0.61,0.1567,"DosdRvsM512",54,"osdr_2016"
"SCO4409",0.51,0.0699,"DosdRvsM512",24,"osdr_2016"
"SCO4409",0.49,0.0699,"DosdRvsM512",30,"osdr_2016"
"SCO4409",0.77,0.0699,"DosdRvsM512",42,"osdr_2016"
"SCO4409",0.71,0.0699,"DosdRvsM512",36,"osdr_2016"
"SCO4409",0.52,0.0699,"DosdRvsM512",54,"osdr_2016"
"SCO4438",0.49,1.0205,"DosdRvsM512",24,"osdr_2016"
"SCO4438",0.99,1.0205,"DosdRvsM512",30,"osdr_2016"
"SCO4438",1.18,1.0205,"DosdRvsM512",42,"osdr_2016"
"SCO4438",0.82,1.0205,"DosdRvsM512",36,"osdr_2016"
"SCO4438",1.15,1.0205,"DosdRvsM512",54,"osdr_2016"
"SCO4441",0.45,0.1041,"DosdRvsM512",24,"osdr_2016"
"SCO4441",0.61,0.1041,"DosdRvsM512",30,"osdr_2016"
"SCO4441",0.88,0.1041,"DosdRvsM512",42,"osdr_2016"
"SCO4441",0.64,0.1041,"DosdRvsM512",36,"osdr_2016"
"SCO4441",0.52,0.1041,"DosdRvsM512",54,"osdr_2016"
"SCO4442",0.51,0.001,"DosdRvsM512",24,"osdr_2016"
"SCO4442",0.55,0.001,"DosdRvsM512",30,"osdr_2016"
"SCO4442",0.78,0.001,"DosdRvsM512",42,"osdr_2016"
"SCO4442",0.48,0.001,"DosdRvsM512",36,"osdr_2016"
"SCO4442",0.24,0.001,"DosdRvsM512",54,"osdr_2016"
"SCO4486",0.38,0.7324,"DosdRvsM512",24,"osdr_2016"
"SCO4486",0.86,0.7324,"DosdRvsM512",30,"osdr_2016"
"SCO4486",1.05,0.7324,"DosdRvsM512",42,"osdr_2016"
"SCO4486",1.19,0.7324,"DosdRvsM512",36,"osdr_2016"
"SCO4486",0.84,0.7324,"DosdRvsM512",54,"osdr_2016"
"SCO4496",0.71,0.2376,"DosdRvsM512",24,"osdr_2016"
"SCO4496",0.46,0.2376,"DosdRvsM512",30,"osdr_2016"
"SCO4496",0.96,0.2376,"DosdRvsM512",42,"osdr_2016"
"SCO4496",0.79,0.2376,"DosdRvsM512",36,"osdr_2016"
"SCO4496",0.49,0.2376,"DosdRvsM512",54,"osdr_2016"
"SCO4497",0.61,0.0135,"DosdRvsM512",24,"osdr_2016"
"SCO4497",0.39,0.0135,"DosdRvsM512",30,"osdr_2016"
"SCO4497",0.52,0.0135,"DosdRvsM512",42,"osdr_2016"
"SCO4497",0.73,0.0135,"DosdRvsM512",36,"osdr_2016"
"SCO4497",0.53,0.0135,"DosdRvsM512",54,"osdr_2016"
